Time,dataSeries.pv[1],dataSeries.pv[2],dataSeries.pv[3],dataSeries.bldg[1],dataSeries.bldg[2],dataSeries.bldg[3]
338640,-0,-0,-0,-5.16034,-43.6273,-5.09483
338640,-0,-0,-0,-5.16034,-43.6273,-5.09483
338700,-0,-0,-0,-5.27571,-48.068,-5.15723
338700,-0,-0,-0,-5.27571,-48.068,-5.15723
338760,-0,-0,-0,-5.39109,-52.5088,-5.21963
338760,-0,-0,-0,-5.39109,-52.5088,-5.21963
338820,-0,-0,-0,-5.50646,-56.9496,-5.28203
338820,-0,-0,-0,-5.50646,-56.9496,-5.28203
338880,-0,-0,-0,-5.62184,-61.3904,-5.34444
338880,-0,-0,-0,-5.62184,-61.3904,-5.34444
338940,-0,-0,-0,-5.73721,-65.8311,-5.40684
338940,-0,-0,-0,-5.73721,-65.8311,-5.40684
339000,-0,-0,-0,-5.85259,-70.2719,-5.46924
339000,-0,-0,-0,-5.85259,-70.2719,-5.46924
339060,-0,-0,-0,-5.96796,-74.7127,-5.53164
339060,-0,-0,-0,-5.96796,-74.7127,-5.53164
339120,-0,-0,-0,-6.08333,-79.1535,-5.59404
339120,-0,-0,-0,-6.08333,-79.1535,-5.59404
339180,-0,-0,-0,-6.19871,-83.5942,-5.65645
339180,-0,-0,-0,-6.19871,-83.5942,-5.65645
339240,-0,-0,-0,-6.31408,-88.035,-5.71885
339240,-0,-0,-0,-6.31408,-88.035,-5.71885
339300,-0,-0,-0,-6.42946,-92.4758,-5.78125
339300,-0,-0,-0,-6.42946,-92.4758,-5.78125
339360,-0,-0,-0,-6.62023,-89.9443,-5.63214
339360,-0,-0,-0,-6.62023,-89.9443,-5.63214
339420,-0,-0,-0,-6.81099,-87.4128,-5.48303
339420,-0,-0,-0,-6.81099,-87.4128,-5.48303
339480,-0,-0,-0,-7.00176,-84.8812,-5.33391
339480,-0,-0,-0,-7.00176,-84.8812,-5.33391
339540,-0,-0,-0,-7.19253,-82.3497,-5.1848
339540,-0,-0,-0,-7.19253,-82.3497,-5.1848
339600,-0,-0,-0,-7.3833,-79.8182,-5.03569
339600,-0,-0,-0,-7.3833,-79.8182,-5.03569
339660,-0,-0,-0,-7.57407,-77.2867,-4.88658
339660,-0,-0,-0,-7.57407,-77.2867,-4.88658
339720,-0,-0,-0,-7.76484,-74.7552,-4.73746
339720,-0,-0,-0,-7.76484,-74.7552,-4.73746
339780,-0,-0,-0,-7.95561,-72.2237,-4.58835
339780,-0,-0,-0,-7.95561,-72.2237,-4.58835
339840,-0,-0,-0,-8.14637,-69.6921,-4.43924
339840,-0,-0,-0,-8.14637,-69.6921,-4.43924
339900,-0,-0,-0,-8.33714,-67.1606,-4.29013
339900,-0,-0,-0,-8.33714,-67.1606,-4.29013
339960,-0,-0,-0,-8.52791,-64.6291,-4.14101
339960,-0,-0,-0,-8.52791,-64.6291,-4.14101
340020,-0,-0,-0,-8.71868,-62.0976,-3.9919
340020,-0,-0,-0,-8.71868,-62.0976,-3.9919
340080,-0,-0,-0,-8.90945,-59.5661,-3.84279
340080,-0,-0,-0,-8.90945,-59.5661,-3.84279
340140,-0,-0,-0,-9.10022,-57.0345,-3.69368
340140,-0,-0,-0,-9.10022,-57.0345,-3.69368
340200,-0,-0,-0,-9.29099,-54.503,-3.54457
340200,-0,-0,-0,-9.29099,-54.503,-3.54457
340260,-0,-0,-0,-9.09554,-54.487,-3.6813
340260,-0,-0,-0,-9.09554,-54.487,-3.6813
340320,-0,-0,-0,-8.90009,-54.4709,-3.81803
340320,-0,-0,-0,-8.90009,-54.4709,-3.81803
340380,-0,-0,-0,-8.70464,-54.4549,-3.95476
340380,-0,-0,-0,-8.70464,-54.4549,-3.95476
340440,-0,-0,-0,-8.50919,-54.4388,-4.0915
340440,-0,-0,-0,-8.50919,-54.4388,-4.0915
340500,-0,-0,-0,-8.31374,-54.4228,-4.22823
340500,-0,-0,-0,-8.31374,-54.4228,-4.22823
340560,-0,-0,-0,-8.11829,-54.4067,-4.36496
340560,-0,-0,-0,-8.11829,-54.4067,-4.36496
340620,-0,-0,-0,-7.92284,-54.3907,-4.50169
340620,-0,-0,-0,-7.92284,-54.3907,-4.50169
340680,-0,-0,-0,-7.72739,-54.3746,-4.63843
340680,-0,-0,-0,-7.72739,-54.3746,-4.63843
340740,-0,-0,-0,-7.53195,-54.3586,-4.77516
340740,-0,-0,-0,-7.53195,-54.3586,-4.77516
340800,-0,-0,-0,-7.3365,-54.3426,-4.91189
340800,-0,-0,-0,-7.3365,-54.3426,-4.91189
340860,-0,-0,-0,-7.14105,-54.3265,-5.04862
340860,-0,-0,-0,-7.14105,-54.3265,-5.04862
340920,-0,-0,-0,-6.9456,-54.3105,-5.18536
340920,-0,-0,-0,-6.9456,-54.3105,-5.18536
340980,-0,-0,-0,-6.75015,-54.2944,-5.32209
340980,-0,-0,-0,-6.75015,-54.2944,-5.32209
341040,-0,-0,-0,-6.5547,-54.2784,-5.45882
341040,-0,-0,-0,-6.5547,-54.2784,-5.45882
341100,-0,-0,-0,-6.35925,-54.2623,-5.59556
341100,-0,-0,-0,-6.35925,-54.2623,-5.59556
341160,-0,-0,-0,-6.18514,-54.3365,-5.84102
341160,-0,-0,-0,-6.18514,-54.3365,-5.84102
341220,-0,-0,-0,-6.01103,-54.4107,-6.08648
341220,-0,-0,-0,-6.01103,-54.4107,-6.08648
341280,-0,-0,-0,-5.83692,-54.4849,-6.33195
341280,-0,-0,-0,-5.83692,-54.4849,-6.33195
341340,-0,-0,-0,-5.6628,-54.5592,-6.57741
341340,-0,-0,-0,-5.6628,-54.5592,-6.57741
341400,-0,-0,-0,-5.48869,-54.6334,-6.82288
341400,-0,-0,-0,-5.48869,-54.6334,-6.82288
341460,-0,-0,-0,-5.31458,-54.7076,-7.06834
341460,-0,-0,-0,-5.31458,-54.7076,-7.06834
341520,-0,-0,-0,-5.14046,-54.7818,-7.31381
341520,-0,-0,-0,-5.14046,-54.7818,-7.31381
341580,-0,-0,-0,-4.96635,-54.856,-7.55927
341580,-0,-0,-0,-4.96635,-54.856,-7.55927
341640,-0,-0,-0,-4.79224,-54.9302,-7.80474
341640,-0,-0,-0,-4.79224,-54.9302,-7.80474
341700,-0,-0,-0,-4.61812,-55.0044,-8.0502
341700,-0,-0,-0,-4.61812,-55.0044,-8.0502
341760,-0,-0,-0,-4.44401,-55.0786,-8.29566
341760,-0,-0,-0,-4.44401,-55.0786,-8.29566
341820,-0,-0,-0,-4.2699,-55.1529,-8.54113
341820,-0,-0,-0,-4.2699,-55.1529,-8.54113
341880,-0,-0,-0,-4.09579,-55.2271,-8.78659
341880,-0,-0,-0,-4.09579,-55.2271,-8.78659
341940,-0,-0,-0,-3.92167,-55.3013,-9.03206
341940,-0,-0,-0,-3.92167,-55.3013,-9.03206
342000,-0,-0,-0,-3.74756,-55.3755,-9.27752
342000,-0,-0,-0,-3.74756,-55.3755,-9.27752
342060,-0,-0,-0,-3.71782,-55.2816,-9.20804
342060,-0,-0,-0,-3.71782,-55.2816,-9.20804
342120,-0,-0,-0,-3.68808,-55.1878,-9.13855
342120,-0,-0,-0,-3.68808,-55.1878,-9.13855
342180,-0,-0,-0,-3.65834,-55.0939,-9.06906
342180,-0,-0,-0,-3.65834,-55.0939,-9.06906
342240,-0,-0,-0,-3.6286,-55.0001,-8.99957
342240,-0,-0,-0,-3.6286,-55.0001,-8.99957
342300,-0,-0,-0,-3.59886,-54.9062,-8.93009
342300,-0,-0,-0,-3.59886,-54.9062,-8.93009
342360,-0,-0,-0,-3.56912,-54.8123,-8.8606
342360,-0,-0,-0,-3.56912,-54.8123,-8.8606
342420,-0,-0,-0,-3.53938,-54.7185,-8.79111
342420,-0,-0,-0,-3.53938,-54.7185,-8.79111
342480,-0,-0,-0,-3.50964,-54.6246,-8.72163
342480,-0,-0,-0,-3.50964,-54.6246,-8.72163
342540,-0,-0,-0,-3.4799,-54.5308,-8.65214
342540,-0,-0,-0,-3.4799,-54.5308,-8.65214
342600,-0,-0,-0,-3.45016,-54.4369,-8.58265
342600,-0,-0,-0,-3.45016,-54.4369,-8.58265
342660,-0,-0,-0,-3.42042,-54.343,-8.51316
342660,-0,-0,-0,-3.42042,-54.343,-8.51316
342720,-0,-0,-0,-3.39068,-54.2492,-8.44368
342720,-0,-0,-0,-3.39068,-54.2492,-8.44368
342780,-0,-0,-0,-3.36094,-54.1553,-8.37419
342780,-0,-0,-0,-3.36094,-54.1553,-8.37419
342840,-0,-0,-0,-3.3312,-54.0615,-8.3047
342840,-0,-0,-0,-3.3312,-54.0615,-8.3047
342900,-0,-0,-0,-3.30146,-53.9676,-8.23522
342900,-0,-0,-0,-3.30146,-53.9676,-8.23522
342960,-0,-0,-0,-3.55676,-61.0535,-8.04099
342960,-0,-0,-0,-3.55676,-61.0535,-8.04099
343020,-0,-0,-0,-3.81205,-68.1393,-7.84676
343020,-0,-0,-0,-3.81205,-68.1393,-7.84676
343080,-0,-0,-0,-4.06735,-75.2252,-7.65253
343080,-0,-0,-0,-4.06735,-75.2252,-7.65253
343140,-0,-0,-0,-4.32265,-82.311,-7.4583
343140,-0,-0,-0,-4.32265,-82.311,-7.4583
343200,-0,-0,-0,-4.57795,-89.3969,-7.26407
343200,-0,-0,-0,-4.57795,-89.3969,-7.26407
343260,-0,-0,-0,-4.83324,-96.4827,-7.06984
343260,-0,-0,-0,-4.83324,-96.4827,-7.06984
343320,-0,-0,-0,-5.08854,-103.569,-6.87561
343320,-0,-0,-0,-5.08854,-103.569,-6.87561
343380,-0,-0,-0,-5.34384,-110.654,-6.68139
343380,-0,-0,-0,-5.34384,-110.654,-6.68139
343440,-0,-0,-0,-5.59914,-117.74,-6.48716
343440,-0,-0,-0,-5.59914,-117.74,-6.48716
343500,-0,-0,-0,-5.85443,-124.826,-6.29293
343500,-0,-0,-0,-5.85443,-124.826,-6.29293
343560,-0,-0,-0,-6.10973,-131.912,-6.0987
343560,-0,-0,-0,-6.10973,-131.912,-6.0987
343620,-0,-0,-0,-6.36503,-138.998,-5.90447
343620,-0,-0,-0,-6.36503,-138.998,-5.90447
343680,-0,-0,-0,-6.62033,-146.084,-5.71024
343680,-0,-0,-0,-6.62033,-146.084,-5.71024
343740,-0,-0,-0,-6.87563,-153.17,-5.51601
343740,-0,-0,-0,-6.87563,-153.17,-5.51601
343800,-0,-0,-0,-7.13092,-160.255,-5.32178
343800,-0,-0,-0,-7.13092,-160.255,-5.32178
343860,-0,-0,-0,-7.06045,-151.434,-5.21584
343860,-0,-0,-0,-7.06045,-151.434,-5.21584
343920,-0,-0,-0,-6.98998,-142.613,-5.1099
343920,-0,-0,-0,-6.98998,-142.613,-5.1099
343980,-0,-0,-0,-6.91951,-133.791,-5.00395
343980,-0,-0,-0,-6.91951,-133.791,-5.00395
344040,-0,-0,-0,-6.84904,-124.97,-4.89801
344040,-0,-0,-0,-6.84904,-124.97,-4.89801
344100,-0,-0,-0,-6.77857,-116.149,-4.79206
344100,-0,-0,-0,-6.77857,-116.149,-4.79206
344160,-0,-0,-0,-6.7081,-107.327,-4.68612
344160,-0,-0,-0,-6.7081,-107.327,-4.68612
344220,-0,-0,-0,-6.63763,-98.506,-4.58017
344220,-0,-0,-0,-6.63763,-98.506,-4.58017
344280,-0,-0,-0,-6.56716,-89.6847,-4.47423
344280,-0,-0,-0,-6.56716,-89.6847,-4.47423
344340,-0,-0,-0,-6.49669,-80.8633,-4.36829
344340,-0,-0,-0,-6.49669,-80.8633,-4.36829
344400,-0,-0,-0,-6.42621,-72.042,-4.26234
344400,-0,-0,-0,-6.42621,-72.042,-4.26234
344460,-0,-0,-0,-6.35574,-63.2206,-4.1564
344460,-0,-0,-0,-6.35574,-63.2206,-4.1564
344520,-0,-0,-0,-6.28527,-54.3993,-4.05045
344520,-0,-0,-0,-6.28527,-54.3993,-4.05045
344580,-0,-0,-0,-6.2148,-45.5779,-3.94451
344580,-0,-0,-0,-6.2148,-45.5779,-3.94451
344640,-0,-0,-0,-6.14433,-36.7566,-3.83857
344640,-0,-0,-0,-6.14433,-36.7566,-3.83857
344700,-0,-0,-0,-6.07386,-27.9352,-3.73262
344700,-0,-0,-0,-6.07386,-27.9352,-3.73262
344760,-0,-0,-0,-6.12702,-30.9804,-13.3639
344760,-0,-0,-0,-6.12702,-30.9804,-13.3639
344820,-0,-0,-0,-6.18017,-34.0255,-22.9953
344820,-0,-0,-0,-6.18017,-34.0255,-22.9953
344880,-0,-0,-0,-6.23333,-37.0707,-32.6266
344880,-0,-0,-0,-6.23333,-37.0707,-32.6266
344940,-0,-0,-0,-6.28648,-40.1158,-42.2579
344940,-0,-0,-0,-6.28648,-40.1158,-42.2579
345000,-0,-0,-0,-6.33964,-43.161,-51.8892
345000,-0,-0,-0,-6.33964,-43.161,-51.8892
345060,-0,-0,-0,-6.39279,-46.2061,-61.5205
345060,-0,-0,-0,-6.39279,-46.2061,-61.5205
345120,-0,-0,-0,-6.44595,-49.2512,-71.1519
345120,-0,-0,-0,-6.44595,-49.2512,-71.1519
345180,-0,-0,-0,-6.49911,-52.2964,-80.7832
345180,-0,-0,-0,-6.49911,-52.2964,-80.7832
345240,-0,-0,-0,-6.55226,-55.3415,-90.4145
345240,-0,-0,-0,-6.55226,-55.3415,-90.4145
345300,-0,-0,-0,-6.60542,-58.3867,-100.046
345300,-0,-0,-0,-6.60542,-58.3867,-100.046
345360,-0,-0,-0,-6.65857,-61.4318,-109.677
345360,-0,-0,-0,-6.65857,-61.4318,-109.677
345420,-0,-0,-0,-6.71173,-64.477,-119.308
345420,-0,-0,-0,-6.71173,-64.477,-119.308
345480,-0,-0,-0,-6.76488,-67.5221,-128.94
345480,-0,-0,-0,-6.76488,-67.5221,-128.94
345540,-0,-0,-0,-6.81804,-70.5673,-138.571
345540,-0,-0,-0,-6.81804,-70.5673,-138.571
345600,-0,-0,-0,-6.8712,-73.6124,-148.202
345600,-0,-0,-0,-6.8712,-73.6124,-148.202
345660,-0,-0,-0,-6.89113,-70.2063,-144.477
345660,-0,-0,-0,-6.89113,-70.2063,-144.477
345720,-0,-0,-0,-6.91107,-66.8002,-140.752
345720,-0,-0,-0,-6.91107,-66.8002,-140.752
345780,-0,-0,-0,-6.93101,-63.3941,-137.027
345780,-0,-0,-0,-6.93101,-63.3941,-137.027
345840,-0,-0,-0,-6.95094,-59.9879,-133.301
345840,-0,-0,-0,-6.95094,-59.9879,-133.301
345900,-0,-0,-0,-6.97088,-56.5818,-129.576
345900,-0,-0,-0,-6.97088,-56.5818,-129.576
345960,-0,-0,-0,-6.99082,-53.1757,-125.851
345960,-0,-0,-0,-6.99082,-53.1757,-125.851
346020,-0,-0,-0,-7.01076,-49.7696,-122.126
346020,-0,-0,-0,-7.01076,-49.7696,-122.126
346080,-0,-0,-0,-7.03069,-46.3635,-118.401
346080,-0,-0,-0,-7.03069,-46.3635,-118.401
346140,-0,-0,-0,-7.05063,-42.9574,-114.675
346140,-0,-0,-0,-7.05063,-42.9574,-114.675
346200,-0,-0,-0,-7.07057,-39.5513,-110.95
346200,-0,-0,-0,-7.07057,-39.5513,-110.95
346260,-0,-0,-0,-7.0905,-36.1452,-107.225
346260,-0,-0,-0,-7.0905,-36.1452,-107.225
346320,-0,-0,-0,-7.11044,-32.739,-103.5
346320,-0,-0,-0,-7.11044,-32.739,-103.5
346380,-0,-0,-0,-7.13038,-29.3329,-99.7744
346380,-0,-0,-0,-7.13038,-29.3329,-99.7744
346440,-0,-0,-0,-7.15031,-25.9268,-96.0491
346440,-0,-0,-0,-7.15031,-25.9268,-96.0491
346500,-0,-0,-0,-7.17025,-22.5207,-92.3239
346500,-0,-0,-0,-7.17025,-22.5207,-92.3239
346560,-0,-0,-0,-6.99972,-22.5433,-92.2121
346560,-0,-0,-0,-6.99972,-22.5433,-92.2121
346620,-0,-0,-0,-6.82918,-22.566,-92.1004
346620,-0,-0,-0,-6.82918,-22.566,-92.1004
346680,-0,-0,-0,-6.65865,-22.5886,-91.9886
346680,-0,-0,-0,-6.65865,-22.5886,-91.9886
346740,-0,-0,-0,-6.48811,-22.6112,-91.8768
346740,-0,-0,-0,-6.48811,-22.6112,-91.8768
346800,-0,-0,-0,-6.31758,-22.6338,-91.7651
346800,-0,-0,-0,-6.31758,-22.6338,-91.7651
346860,-0,-0,-0,-6.14704,-22.6564,-91.6533
346860,-0,-0,-0,-6.14704,-22.6564,-91.6533
346920,-0,-0,-0,-5.97651,-22.6791,-91.5415
346920,-0,-0,-0,-5.97651,-22.6791,-91.5415
346980,-0,-0,-0,-5.80597,-22.7017,-91.4298
346980,-0,-0,-0,-5.80597,-22.7017,-91.4298
347040,-0,-0,-0,-5.63544,-22.7243,-91.318
347040,-0,-0,-0,-5.63544,-22.7243,-91.318
347100,-0,-0,-0,-5.4649,-22.7469,-91.2062
347100,-0,-0,-0,-5.4649,-22.7469,-91.2062
347160,-0,-0,-0,-5.29437,-22.7696,-91.0945
347160,-0,-0,-0,-5.29437,-22.7696,-91.0945
347220,-0,-0,-0,-5.12383,-22.7922,-90.9827
347220,-0,-0,-0,-5.12383,-22.7922,-90.9827
347280,-0,-0,-0,-4.9533,-22.8148,-90.8709
347280,-0,-0,-0,-4.9533,-22.8148,-90.8709
347340,-0,-0,-0,-4.78276,-22.8374,-90.7592
347340,-0,-0,-0,-4.78276,-22.8374,-90.7592
347400,-0,-0,-0,-4.61223,-22.8601,-90.6474
347400,-0,-0,-0,-4.61223,-22.8601,-90.6474
347460,-0,-0,-0,-4.85991,-24.9937,-87.5669
347460,-0,-0,-0,-4.85991,-24.9937,-87.5669
347520,-0,-0,-0,-5.1076,-27.1274,-84.4864
347520,-0,-0,-0,-5.1076,-27.1274,-84.4864
347580,-0,-0,-0,-5.35529,-29.2611,-81.4059
347580,-0,-0,-0,-5.35529,-29.2611,-81.4059
347640,-0,-0,-0,-5.60298,-31.3948,-78.3254
347640,-0,-0,-0,-5.60298,-31.3948,-78.3254
347700,-0,-0,-0,-5.85067,-33.5285,-75.2449
347700,-0,-0,-0,-5.85067,-33.5285,-75.2449
347760,-0,-0,-0,-6.09836,-35.6622,-72.1644
347760,-0,-0,-0,-6.09836,-35.6622,-72.1644
347820,-0,-0,-0,-6.34604,-37.7958,-69.0839
347820,-0,-0,-0,-6.34604,-37.7958,-69.0839
347880,-0,-0,-0,-6.59373,-39.9295,-66.0034
347880,-0,-0,-0,-6.59373,-39.9295,-66.0034
347940,-0,-0,-0,-6.84142,-42.0632,-62.923
347940,-0,-0,-0,-6.84142,-42.0632,-62.923
348000,-0,-0,-0,-7.08911,-44.1969,-59.8425
348000,-0,-0,-0,-7.08911,-44.1969,-59.8425
348060,-0,-0,-0,-7.3368,-46.3306,-56.762
348060,-0,-0,-0,-7.3368,-46.3306,-56.762
348120,-0,-0,-0,-7.58448,-48.4642,-53.6815
348120,-0,-0,-0,-7.58448,-48.4642,-53.6815
348180,-0,-0,-0,-7.83217,-50.5979,-50.601
348180,-0,-0,-0,-7.83217,-50.5979,-50.601
348240,-0,-0,-0,-8.07986,-52.7316,-47.5205
348240,-0,-0,-0,-8.07986,-52.7316,-47.5205
348300,-0,-0,-0,-8.32755,-54.8653,-44.44
348300,-0,-0,-0,-8.32755,-54.8653,-44.44
348360,-0,-0,-0,-8.19763,-62.1397,-46.9891
348360,-0,-0,-0,-8.19763,-62.1397,-46.9891
348420,-0,-0,-0,-8.06772,-69.4141,-49.5381
348420,-0,-0,-0,-8.06772,-69.4141,-49.5381
348480,-0,-0,-0,-7.9378,-76.6884,-52.0872
348480,-0,-0,-0,-7.9378,-76.6884,-52.0872
348540,-0,-0,-0,-7.80789,-83.9628,-54.6362
348540,-0,-0,-0,-7.80789,-83.9628,-54.6362
348600,-0,-0,-0,-7.67797,-91.2372,-57.1853
348600,-0,-0,-0,-7.67797,-91.2372,-57.1853
348660,-0,-0,-0,-7.54806,-98.5116,-59.7344
348660,-0,-0,-0,-7.54806,-98.5116,-59.7344
348720,-0,-0,-0,-7.41814,-105.786,-62.2834
348720,-0,-0,-0,-7.41814,-105.786,-62.2834
348780,-0,-0,-0,-7.28823,-113.06,-64.8325
348780,-0,-0,-0,-7.28823,-113.06,-64.8325
348840,-0,-0,-0,-7.15831,-120.335,-67.3815
348840,-0,-0,-0,-7.15831,-120.335,-67.3815
348900,-0,-0,-0,-7.0284,-127.609,-69.9306
348900,-0,-0,-0,-7.0284,-127.609,-69.9306
348960,-0,-0,-0,-6.89848,-134.883,-72.4796
348960,-0,-0,-0,-6.89848,-134.883,-72.4796
349020,-0,-0,-0,-6.76857,-142.158,-75.0287
349020,-0,-0,-0,-6.76857,-142.158,-75.0287
349080,-0,-0,-0,-6.63866,-149.432,-77.5778
349080,-0,-0,-0,-6.63866,-149.432,-77.5778
349140,-0,-0,-0,-6.50874,-156.707,-80.1268
349140,-0,-0,-0,-6.50874,-156.707,-80.1268
349200,-0,-0,-0,-6.37883,-163.981,-82.6759
349200,-0,-0,-0,-6.37883,-163.981,-82.6759
349260,-0,-0,-0,-8.26938,-161.229,-80.5699
349260,-0,-0,-0,-8.26938,-161.229,-80.5699
349320,-0,-0,-0,-10.1599,-158.477,-78.4638
349320,-0,-0,-0,-10.1599,-158.477,-78.4638
349380,-0,-0,-0,-12.0505,-155.725,-76.3578
349380,-0,-0,-0,-12.0505,-155.725,-76.3578
349440,-0,-0,-0,-13.941,-152.974,-74.2518
349440,-0,-0,-0,-13.941,-152.974,-74.2518
349500,-0,-0,-0,-15.8316,-150.222,-72.1458
349500,-0,-0,-0,-15.8316,-150.222,-72.1458
349560,-0,-0,-0,-17.7221,-147.47,-70.0397
349560,-0,-0,-0,-17.7221,-147.47,-70.0397
349620,-0,-0,-0,-19.6127,-144.718,-67.9337
349620,-0,-0,-0,-19.6127,-144.718,-67.9337
349680,-0,-0,-0,-21.5033,-141.966,-65.8277
349680,-0,-0,-0,-21.5033,-141.966,-65.8277
349740,-0,-0,-0,-23.3938,-139.214,-63.7217
349740,-0,-0,-0,-23.3938,-139.214,-63.7217
349800,-0,-0,-0,-25.2844,-136.463,-61.6156
349800,-0,-0,-0,-25.2844,-136.463,-61.6156
349860,-0,-0,-0,-27.1749,-133.711,-59.5096
349860,-0,-0,-0,-27.1749,-133.711,-59.5096
349920,-0,-0,-0,-29.0655,-130.959,-57.4036
349920,-0,-0,-0,-29.0655,-130.959,-57.4036
349980,-0,-0,-0,-30.956,-128.207,-55.2976
349980,-0,-0,-0,-30.956,-128.207,-55.2976
350040,-0,-0,-0,-32.8466,-125.455,-53.1915
350040,-0,-0,-0,-32.8466,-125.455,-53.1915
350100,-0,-0,-0,-34.7371,-122.703,-51.0855
350100,-0,-0,-0,-34.7371,-122.703,-51.0855
350160,-0,-0,-0,-35.3301,-118.538,-48.895
350160,-0,-0,-0,-35.3301,-118.538,-48.895
350220,-0,-0,-0,-35.9232,-114.373,-46.7046
350220,-0,-0,-0,-35.9232,-114.373,-46.7046
350280,-0,-0,-0,-36.5162,-110.208,-44.5141
350280,-0,-0,-0,-36.5162,-110.208,-44.5141
350340,-0,-0,-0,-37.1092,-106.042,-42.3236
350340,-0,-0,-0,-37.1092,-106.042,-42.3236
350400,-0,-0,-0,-37.7022,-101.877,-40.1332
350400,-0,-0,-0,-37.7022,-101.877,-40.1332
350460,-0,-0,-0,-38.2952,-97.7121,-37.9427
350460,-0,-0,-0,-38.2952,-97.7121,-37.9427
350520,-0,-0,-0,-38.8882,-93.5469,-35.7522
350520,-0,-0,-0,-38.8882,-93.5469,-35.7522
350580,-0,-0,-0,-39.4812,-89.3817,-33.5618
350580,-0,-0,-0,-39.4812,-89.3817,-33.5618
350640,-0,-0,-0,-40.0743,-85.2165,-31.3713
350640,-0,-0,-0,-40.0743,-85.2165,-31.3713
350700,-0,-0,-0,-40.6673,-81.0513,-29.1808
350700,-0,-0,-0,-40.6673,-81.0513,-29.1808
350760,-0,-0,-0,-41.2603,-76.8861,-26.9904
350760,-0,-0,-0,-41.2603,-76.8861,-26.9904
350820,-0,-0,-0,-41.8533,-72.7209,-24.7999
350820,-0,-0,-0,-41.8533,-72.7209,-24.7999
350880,-0,-0,-0,-42.4463,-68.5557,-22.6095
350880,-0,-0,-0,-42.4463,-68.5557,-22.6095
350940,-0,-0,-0,-43.0393,-64.3905,-20.419
350940,-0,-0,-0,-43.0393,-64.3905,-20.419
351000,-0,-0,-0,-43.6323,-60.2253,-18.2285
351000,-0,-0,-0,-43.6323,-60.2253,-18.2285
351060,-0,-0,-0,-45.3818,-73.6514,-17.7187
351060,-0,-0,-0,-45.3818,-73.6514,-17.7187
351120,-0,-0,-0,-47.1313,-87.0774,-17.209
351120,-0,-0,-0,-47.1313,-87.0774,-17.209
351180,-0,-0,-0,-48.8807,-100.504,-16.6992
351180,-0,-0,-0,-48.8807,-100.504,-16.6992
351240,-0,-0,-0,-50.6302,-113.93,-16.1894
351240,-0,-0,-0,-50.6302,-113.93,-16.1894
351300,-0,-0,-0,-52.3797,-127.356,-15.6796
351300,-0,-0,-0,-52.3797,-127.356,-15.6796
351360,-0,-0,-0,-54.1292,-140.782,-15.1698
351360,-0,-0,-0,-54.1292,-140.782,-15.1698
351420,-0,-0,-0,-55.8786,-154.208,-14.6601
351420,-0,-0,-0,-55.8786,-154.208,-14.6601
351480,-0,-0,-0,-57.6281,-167.634,-14.1503
351480,-0,-0,-0,-57.6281,-167.634,-14.1503
351540,-0,-0,-0,-59.3776,-181.06,-13.6405
351540,-0,-0,-0,-59.3776,-181.06,-13.6405
351600,-0,-0,-0,-61.127,-194.486,-13.1307
351600,-0,-0,-0,-61.127,-194.486,-13.1307
351660,-0,-0,-0,-62.8765,-207.912,-12.6209
351660,-0,-0,-0,-62.8765,-207.912,-12.6209
351720,-0,-0,-0,-64.626,-221.338,-12.1112
351720,-0,-0,-0,-64.626,-221.338,-12.1112
351780,-0,-0,-0,-66.3754,-234.764,-11.6014
351780,-0,-0,-0,-66.3754,-234.764,-11.6014
351840,-0,-0,-0,-68.1249,-248.19,-11.0916
351840,-0,-0,-0,-68.1249,-248.19,-11.0916
351900,-0,-0,-0,-69.8744,-261.616,-10.5818
351900,-0,-0,-0,-69.8744,-261.616,-10.5818
351960,-0,-0,-0,-70.6434,-249.304,-15.9209
351960,-0,-0,-0,-70.6434,-249.304,-15.9209
352020,-0,-0,-0,-71.4125,-236.991,-21.26
352020,-0,-0,-0,-71.4125,-236.991,-21.26
352080,-0,-0,-0,-72.1815,-224.678,-26.5991
352080,-0,-0,-0,-72.1815,-224.678,-26.5991
352140,-0,-0,-0,-72.9506,-212.365,-31.9381
352140,-0,-0,-0,-72.9506,-212.365,-31.9381
352200,-0,-0,-0,-73.7196,-200.052,-37.2772
352200,-0,-0,-0,-73.7196,-200.052,-37.2772
352260,-0,-0,-0,-74.4887,-187.74,-42.6163
352260,-0,-0,-0,-74.4887,-187.74,-42.6163
352320,-0,-0,-0,-75.2577,-175.427,-47.9554
352320,-0,-0,-0,-75.2577,-175.427,-47.9554
352380,-0,-0,-0,-76.0268,-163.114,-53.2945
352380,-0,-0,-0,-76.0268,-163.114,-53.2945
352440,-0,-0,-0,-76.7958,-150.801,-58.6335
352440,-0,-0,-0,-76.7958,-150.801,-58.6335
352500,-0,-0,-0,-77.5649,-138.488,-63.9726
352500,-0,-0,-0,-77.5649,-138.488,-63.9726
352560,-0,-0,-0,-78.3339,-126.175,-69.3117
352560,-0,-0,-0,-78.3339,-126.175,-69.3117
352620,-0,-0,-0,-79.103,-113.863,-74.6508
352620,-0,-0,-0,-79.103,-113.863,-74.6508
352680,-0,-0,-0,-79.872,-101.55,-79.9899
352680,-0,-0,-0,-79.872,-101.55,-79.9899
352740,-0,-0,-0,-80.6411,-89.237,-85.329
352740,-0,-0,-0,-80.6411,-89.237,-85.329
